molecule,smiles,qed,sas,logp,tpsa,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x773f291e2dc0>,COc1cccc(C2NC(=O)c3c(O)cc(C)cc32)c1OC,0.9137116250124424,2.873586327223393,2.5506200000000003,67.79,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e2e30>,CCn1cc(C(=O)OCCc2scnc2C)c(C)n1,0.7884693091353578,2.5952884210281457,2.37584,57.010000000000005,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e2ea0>,CCc1cccc(CCNC(=O)N2CCN(c3cnn(C)c3)CC2)c1,0.905607492317024,2.2259070054074126,2.0567999999999995,53.400000000000006,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e2f10>,CC(C)Oc1ccc2cc(C(=O)Nc3n[nH]c(N)n3)oc2c1,0.6791159346532187,2.486798543290977,2.1726,119.05999999999999,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e2f80>,CCC(CC)N(C)C(=O)c1oc2ccccc2c1C,0.8310914055962414,2.278241842932802,4.001820000000004,33.45,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e2ff0>,Cc1nc(CNc2cc(Br)ccc2Cl)no1,0.9437838026362476,2.2918807830406394,3.4060200000000016,50.95,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3060>,Cc1cc(Br)ccc1CC(=O)Nc1cccc(O)c1,0.9069085437353079,1.82630961115877,3.6443200000000013,49.33,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e30d0>,CC(C)Cc1nnc(SCc2noc(-c3ccco3)n2)n1C,0.6458191259226235,2.6352903901537896,2.948900000000001,82.77000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3140>,Cc1cccc(-c2ncc(C(=O)NCCc3ccc(F)cc3)c(=O)[nH]2)c1,0.742181299766895,2.0707777223118935,2.8569200000000006,74.85,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3220>,CN1CCC2(CCCN(C(=O)Cc3ccccn3)C2)C1=O,0.8181237215523974,3.352859762270887,1.0949999999999998,53.51,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e31b0>,Cc1ncc(CNC(=O)NC2CCCC2C)s1,0.8690057828666158,3.044599857606242,2.4393200000000004,54.02,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3290>,COc1cccc(CNS(=O)(=O)N2CCCC2C)c1,0.8914636593675369,2.5043711726441664,1.5138999999999996,58.64,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3300>,Cc1cc(Br)c2oc(COc3ccccc3)nc2c1,0.7141644976004214,2.1379504819860546,4.477720000000003,35.260000000000005,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3370>,CCN(CC)C(=O)CSc1nc(N)cc(NC)n1,0.593237506848904,2.536509931486421,1.0609999999999997,84.14,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e33e0>,COCCOC(=O)C1=C(C)Nc2nnnn2C1c1ccccc1,0.6534547992661325,3.0714848019351493,1.1515999999999995,91.16,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3450>,COc1ccccc1C(=O)c1ccc(N2CCCCS2(=O)=O)cc1,0.7995107156647178,2.1186606320443175,2.856200000000001,63.68,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e34c0>,Cc1ccc(NC(=O)CCc2cnc3ccccc3c2)nc1,0.7999835214394942,1.9762163860329096,3.509520000000002,54.88,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3530>,CC(c1ccccc1)n1nnc(CO)c1-c1ccccc1,0.7982730768930164,2.64774517811067,3.0467000000000013,50.94,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e35a0>,CCCCNC(=O)c1[nH]nc(C)c1Br,0.8133987978311683,2.4986149986476036,2.0105199999999996,57.78,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3610>,CC(C)C(=O)N1CCC(C(=O)OCCc2ccccn2)CC1,0.7813432797026559,2.1160834068145498,2.0618999999999996,59.5,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3680>,Cc1ccc(NC(=O)C(C)NS(=O)(=O)c2cnn(C)c2)cc1C,0.8615901195358187,2.585415300468876,1.3424399999999994,93.09,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e36f0>,CCOC(=O)N1CCC2(CC1)CC(c1cccc(O)c1)CO2,0.9124863984385259,3.4282591693551456,2.887200000000001,59.0,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3760>,Cc1ccc(OCCOc2ccc3[nH]c(=O)c(=O)oc3c2)cc1,0.5769133428021245,2.121026486260549,2.2475199999999997,81.53,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e37d0>,Cc1nc2cccnn2c(=O)c1CCC(=O)Nc1nccs1,0.7863669546439692,2.492191489054889,1.4257199999999999,89.25000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3840>,CS(=O)(=O)c1ccc(NC(=O)c2ccncc2)cc1,0.9260105266578749,1.6685575066594946,1.7374,76.13,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e38b0>,CN(C)c1ccc(C(=O)N(CCO)CC(F)(F)F)cn1,0.8837860316795515,2.469870222096807,1.1443999999999999,56.67,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3920>,Cc1ccccc1C(=O)N1CCc2nc(N3CCCCC3)ncc2C1,0.8458860276544343,2.204590751455884,2.9738200000000017,49.330000000000005,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3990>,COc1ccc(-c2n[nH]cc2C(=O)NC2CCCCC2C(N)=O)cc1,0.7699972379712157,3.2640808824732073,1.8591999999999997,110.1,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3a00>,CN(C)c1cccc(C(=O)Nc2ccc(C#N)cc2)c1,0.9279783504507332,1.7456850261606682,2.8765800000000006,56.13,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3a70>,COC(=O)c1ccc(CN(C)C(=O)NCC(C)O)o1,0.7638550901350641,2.784340249737994,0.5883999999999998,92.01,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3ae0>,Cc1c(CN2CCCC(CN3CCOCC3)C2)cc(-n2cncn2)n1C,0.8099244187084861,3.286081750666419,1.4584199999999992,51.35,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3b50>,Cc1ccc(S(=O)(=O)N(CCC#N)CCC#N)c(O)c1,0.8555949481389331,2.6359619492375916,1.5186799999999998,105.19000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3bc0>,CCc1nn(CC(=O)N(C)Cc2ccc(C#N)cc2)c(=O)c(C)c1Cl,0.8210377740362063,2.5115910551811673,2.2978000000000005,78.99000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3c30>,Cc1nc2ccc(C(=O)NCc3cccc(F)c3)cc2nc1C,0.8072749042947834,1.9194900688318217,3.3157400000000017,54.88,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3ca0>,Cc1ccc(C)c(C(=O)Cc2ccc(N3CCCC3=O)cc2)c1,0.804467029313145,1.9479939741572672,3.855640000000003,37.38,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3d10>,Cc1cc(C)n(CC(=O)N(C)c2cccc(CC(F)(F)F)c2)n1,0.8651976494251277,2.4440179367455457,3.2677400000000016,38.13,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3d80>,Cc1cc(C(=O)NCc2cc(S(=O)(=O)N(C)C)c(C)o2)c(C)o1,0.8981895673417651,2.4638487263155735,1.9781600000000001,92.76,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3df0>,Cc1ccc(NC(=O)CSc2ncccn2)c(Cl)c1,0.6947579276076417,1.9468822768578526,3.169220000000001,54.88,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3e60>,CCN(C)c1ccc(C(=O)N2CCN(CC(O)COC)C(C)C2)cc1,0.8040435892459808,3.0630532410393183,1.2962999999999998,56.250000000000014,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3ed0>,Cc1oc(-c2ccccc2)nc1CN(C)C(=O)C1CC1(Cl)Cl,0.7961944228332556,2.932221043490731,3.802220000000002,46.34,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e3f40>,CCc1noc(CC)c1CNC(=O)NC(C)C(=O)NC(C)(C)C,0.744408396810679,3.1454183798326625,1.9017999999999997,96.25999999999999,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4040>,Cc1nc(CNC(=O)c2c(C)nn(-c3ccc(Cl)cc3)c2C)oc1C,0.7717327302108554,2.3444786609258053,3.677380000000003,72.95,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e40b0>,Cc1cc(C)n(-c2ccc(NCCN3CCOCC3)nn2)n1,0.8893376985102658,2.3838731168021408,1.0232399999999997,68.10000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4120>,COC(=O)C1CCN(C(=O)c2cc(-c3cccs3)[nH]n2)CC1,0.8797965199231309,2.3403519286153287,2.1634,75.28999999999999,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4190>,CCOC(=O)C(C)NC(=O)CSc1ccc(Br)cc1,0.6355388336290335,2.3910789375207973,2.609000000000001,55.4,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4200>,Cc1occc1C(=O)N1CCCC(CC(=O)NCc2ccccc2)C1,0.9093506129642224,2.519779307096,3.146720000000002,62.550000000000004,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4270>,Cc1ccc(C)c(OCC(=O)Nc2cc(C)nn2-c2ccccn2)c1,0.7766309075902337,2.127371929567758,3.210060000000002,69.03999999999999,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e42e0>,COc1ccc(CN(C)C(=O)c2cc(C)n(C3CC3)c2C)c(OC)c1,0.8033181016973395,2.2097265755431597,3.7292400000000026,43.7,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4350>,COc1ccc(S(=O)(=O)NC(CCO)c2ccccc2)c(C)c1,0.8146014356581547,2.449132507354731,2.4056200000000008,75.63000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e43c0>,CC(O)c1nc2ccccc2n1CC(=O)NC1CCCC1,0.9051286017878468,2.5123982298130656,2.1483999999999996,67.15,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4430>,COC(=O)N1CCc2cc(NC(=O)N3CCOCC3C)ccc21,0.8600011354668033,2.825968997739345,2.0681,71.11,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e44a0>,COc1ccccc1NC(=O)c1cc(N(C)C)c(C)o1,0.9310188687982892,2.1850335576292004,2.9149200000000013,54.71,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4510>,CC(C)CC(=O)Nc1ccc(NC(=O)c2ccco2)c(C(N)=O)c1,0.7553131693705423,2.0303719648291807,2.6154,114.43,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4580>,Cc1nc(C(=O)NCc2ccc(OCc3ccccn3)cc2)cs1,0.7478472398120825,1.999550606187821,3.355520000000002,64.11,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e45f0>,CCSc1nnc(NC(=O)c2ccc(OC)cc2O)s1,0.6520628419192299,2.132682553633197,2.6166000000000014,84.34,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4660>,Cc1cc(C(=O)NC2CC2)ccc1OC(=O)CSc1nccn1C,0.4940629143571783,2.2330440554251503,2.3184200000000006,73.22,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e46d0>,COc1ccccc1OCCSc1ncn[nH]1,0.628116315049259,2.1178819664559416,1.9843999999999997,60.03,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4740>,CCN(Cc1ccccc1)C(=O)NCc1cc(C(N)=O)cs1,0.8589589604383225,2.2025794365912237,2.5787000000000004,75.43,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e47b0>,CCOc1cccc(C(=O)NCC2(c3ccc(F)cc3)CC2)c1,0.8831378285855912,1.9516323173525336,3.6860000000000017,38.33,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4820>,COc1ccc2cc(C(=O)N3CCCCCC3c3ccncc3)[nH]c2c1,0.7655648296246371,2.6874177830550856,4.329000000000003,58.22,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4890>,Cc1nc(CNC(=O)NC2CCSc3ccccc32)c(C)o1,0.9110105488527989,3.0105824720621586,3.327740000000002,67.16,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4900>,Cc1oc(-c2ccncc2)cc1C(=O)NCCC(C)(C)c1ccncc1,0.7259834335768398,2.5273565164906877,4.142720000000002,68.02000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4970>,CCOc1cccc(C(C#N)NCc2ccccc2C)c1,0.8761805811175333,2.494232075966913,3.7482000000000024,45.05,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e49e0>,Cc1cccc(NC(=O)c2cnn(Cc3c(C)noc3C)c2N)c1,0.768085374582742,2.3278178786168837,2.6791600000000004,98.97,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4a50>,CCCCN1CCN(C(=O)C2CCCN(S(N)(=O)=O)C2)CC1=O,0.7156815352124158,2.932280206530555,-0.6271999999999958,104.01999999999998,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4ac0>,Cc1nccn1-c1nc(CCC(=O)N(C)C)cc(C(C)C)n1,0.8482686827752279,2.727251818725218,2.1149199999999997,63.910000000000004,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4b30>,CS(=O)(=O)NCCNC(=O)c1n[nH]c2ccccc12,0.6628596652190166,2.1545157069497716,-0.15809999999999969,103.95000000000002,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4ba0>,COCCNC(=O)Cc1coc2c(C)cc(C)cc12,0.840531497461244,2.255135445701585,2.3547400000000005,51.47,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4c10>,CCC(CC)C(=O)Nc1cnn(Cc2ccc(F)cc2)c1,0.885090974641666,2.0616107651518565,3.4452000000000016,46.92,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4c80>,COc1ccc(F)cc1C(=O)OCC(=O)Nc1ccc(C)c(C)c1,0.8543727095065983,1.7611859508431635,3.246640000000002,64.63,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4cf0>,Cc1sncc1C(=O)N1CCC2(CC1)CNc1ccccc12,0.8799182650813372,3.387981476183038,3.051020000000001,45.230000000000004,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4d60>,Cn1ncc2c1CCCC2NC(=O)NCCC1CCCO1,0.8866794176016527,3.2601371105736447,1.6658000000000002,68.18,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4dd0>,COc1ccc(-n2nc(CNC(=O)c3ccncc3F)cc2C)cc1,0.7751931357345365,2.195424800640348,2.6534200000000014,69.03999999999999,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4e40>,Cc1ccc(C)c(NS(=O)(=O)Cc2c(C)noc2C)c1,0.9407750599217953,2.2606696415452845,2.850180000000001,72.2,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4eb0>,CN1CCN(C(=O)COc2ccc(-c3ccccc3)cc2)CC1,0.8697139267235108,1.665891322916428,2.5064,32.78,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4f20>,Cn1nc(-c2ccccn2)cc1C(=O)NCc1cccs1,0.8046932001850111,2.2423177692341874,2.4736000000000002,59.81,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e4f90>,CC(C)(C(=O)NCC(N)=O)c1ccccc1Br,0.8800618375690988,2.305426581840557,1.3282000000000003,72.19,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5000>,CCc1ccc(N2CC(C(=O)Nc3ccn(C)n3)CC2=O)cc1,0.9383848560484724,2.59347716341982,1.9741,67.23,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5070>,Cc1ccc(CNc2nc(-n3cccn3)nc(C(C)(C)C)n2)c(C)c1,0.788433094393463,2.552256510901916,3.5837400000000024,68.52000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e50e0>,COC(=O)c1ccc2nc(C)ccc2c1NC(=O)c1ccno1,0.7470266823850222,2.4318424948673254,2.57012,94.32,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5150>,COc1ccc(OC)c(-c2cc(N(C)C)n(C)n2)c1,0.8453253646439134,2.373085334057061,2.1703,39.52,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e51c0>,CS(=O)(=O)c1nccn1-c1ccc(Br)cc1,0.8526815308661635,2.3143918319916885,2.0383,51.96,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5230>,CC1CCN(C(=O)Cc2cc(F)ccc2Br)CC1,0.8192767672547513,1.9974415798380694,3.3892000000000024,20.310000000000002,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e52a0>,CC(C)S(=O)(=O)c1ccc(C(=O)c2ccccc2N)cc1,0.6955926276771376,1.916516494926098,2.6819000000000006,77.23,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5310>,COc1cccc(Oc2ccccc2)c1NC(=O)c1csnn1,0.7749983914871524,2.2159886822734904,3.591300000000002,73.34,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5380>,Cc1nc(C)n(C2CN(Cc3cc(-c4ccccn4)on3)C2)n1,0.7336772735497938,2.7512006121346726,2.00184,72.87,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e53f0>,Cc1ccccc1CN(C)S(=O)(=O)c1c(C)nn(C(C)C)c1C,0.842896353651304,2.314460075622005,3.2099600000000015,55.2,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5460>,COc1ccnc(N2CCN(c3ncccc3C#N)CC2)n1,0.83817486373489,2.3406839341098333,1.0784799999999999,78.17,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e54d0>,CC(C)CC(O)C1CCCN1C(=O)C(Cc1ccccc1)n1cccn1,0.8303263992375763,3.4939329285996754,3.0649000000000015,58.36,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5540>,CN(C(=O)Cc1ccc(F)cc1F)c1nccs1,0.85700536214802,2.3750566567611475,2.626800000000001,33.2,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e55b0>,Cc1cccc(NC(=O)CSc2nc(C)c(CCO)c(=O)[nH]2)c1C,0.5483866641258024,2.3760432935005085,1.96076,95.08,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5620>,Cc1c(Cl)cccc1S(=O)(=O)NCCCn1ccnn1,0.8217686485426823,2.3927355756112174,1.6085199999999997,76.88,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5690>,CCc1cc(=O)n(Cc2ccccc2C(=O)Nc2ccccc2)cn1,0.7801543645887062,2.012195466945874,3.106300000000001,63.99,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5700>,CCc1nnsc1C(=O)NCc1cccc2cccnc12,0.8035805535773559,2.297663796976936,2.5787000000000004,67.77000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5770>,CCc1cccc(C)c1NC(=O)COC(=O)c1ccc(C)nc1N,0.823339005988382,2.1190544823116966,2.63854,94.30999999999999,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e57e0>,CC1(C)CC1(C(=O)Nc1cccc(NC(=O)C2CC2)c1)c1ccccc1,0.8442334334685097,2.633021021921481,4.341500000000003,58.2,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5850>,Cc1noc(C)c1C(C)NC(C#N)c1cc(F)cc(F)c1,0.9363473628296497,3.555158070286925,3.485120000000002,61.85,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e58c0>,CCCN1C(=O)CCc2cc(NC(=O)Cn3cnnn3)ccc21,0.8884773378460716,2.3834488638829257,1.0009999999999997,93.01,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5930>,Cc1n[nH]cc1CNS(=O)(=O)CCC1CCCO1,0.7990926033256375,3.555780035372811,0.7066199999999998,84.08,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e59a0>,CC(=O)N(CC(=O)Nc1ccc(C)cc1C)Cc1ccccc1,0.9210064933837352,1.7837508306661416,3.2906400000000016,49.410000000000004,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5a10>,CCn1cc(-c2cc(NCc3cccc(OC)c3)nc3[nH]ccc23)cn1,0.5516832175551664,2.489161270840178,4.067000000000002,67.75999999999999,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5a80>,CC1CN(C(=O)CNC(=O)NCc2ccccc2)CCO1,0.8590606838658356,2.419437460582298,0.7331000000000001,70.67,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5af0>,Cc1ccc(=O)n(CC(=O)Nc2ccc(F)cc2F)n1,0.9249572656517898,1.9471969142725563,1.46862,63.99,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5b60>,Cc1cc(C(=O)N2CCCC(c3cc(C)nc4ncnn34)C2)on1,0.7125256792844574,3.2276810254110497,1.7489399999999997,89.42,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5bd0>,CCOc1ccc2c(c1)c(=O)c(C(=O)N1CCC(C)CC1)nn2C,0.8658584981153752,2.2536665582954143,2.2043,64.43,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5c40>,Cc1csc(CN(CCC#N)CC2CCOCC2)n1,0.80285088777964,2.6755563561119295,2.5938000000000008,49.150000000000006,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5cb0>,COc1ccc(C(=O)OCCc2cccc(-n3cnnn3)c2)cc1,0.6459107683153048,2.0379974193746335,2.0704,79.13000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5d20>,Cn1nnnc1SCC(=O)c1ccc2c(c1)OCO2,0.6072505812012006,2.2366282442238177,0.9137999999999997,79.13000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5d90>,CCCCNC(=O)c1nccc2c(N)ccc(N)c12,0.5766207881672935,2.401162731623211,1.9290999999999998,94.03,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5e00>,Cc1ccc(C(=O)N(Cc2ccoc2)C(CC(C)C)C2CC2)c(C)c1,0.6798397681669218,3.1006546415441623,5.363540000000006,33.45,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5e70>,COc1ccc(C(=O)N(C)C(C#N)c2ccccn2)cc1OC,0.8474455208627981,2.8129012573547314,2.4356800000000005,75.45,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5ee0>,Cc1noc(C2CCN(C(=O)c3cc(Cl)cc(Cl)c3)CC2)n1,0.8362963935963583,2.2620397343579732,3.704620000000002,59.230000000000004,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5f50>,COCc1ccccc1CNC(=O)c1ccccc1O,0.8779403261381594,1.7501498034886023,2.468600000000001,58.56,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e5fc0>,Cc1ccc(C)c(NC(=O)c2ccc(F)cc2N)c1,0.8120976122115926,1.723628825181322,3.2770400000000004,55.120000000000005,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e6030>,Cc1nn(C)c2ncc(C(=O)NCc3cccc(F)c3F)cc12,0.8074061802155242,2.2198462633584484,2.4849200000000007,59.81,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e60a0>,Cc1cc2ccccc2n1CC(=O)NCC(=O)NCc1cccs1,0.7232791248632717,2.122810730411423,2.4438200000000005,63.13,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e6110>,CC(=O)N1CCC2(COCCN(C(=O)c3ccn4nccc4c3)C2)C1,0.7767635466725914,3.8317150703230514,1.0452999999999995,67.15,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e6180>,Cc1ccc(C)c(S(=O)(=O)N2CCc3ccccc32)c1,0.8510415010079009,1.9047550811057228,3.0548400000000013,37.38,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e61f0>,CCOC(=O)c1cccc(NC(=O)C2CCC(=O)N(C)C2)c1,0.8585775778133985,2.4337053688375168,1.6702000000000001,75.71,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e6260>,CCc1n[nH]cc1C(=O)NCc1ccc(S(=O)(=O)N(C)C)s1,0.8248281498101869,2.8729895110329107,1.2139000000000004,95.15999999999998,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e62d0>,Cc1cc(C(=O)N(Cc2ccccn2)C(C)CC#N)n(C)n1,0.8463575563663198,3.0935722036420525,2.0681,74.81,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e6340>,CCCCN(C)S(=O)(=O)c1cc2c(cc1Cl)NC(=O)CO2,0.8954558635508508,2.472570745938242,2.0915,75.71000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e63b0>,CCC(OC1CCCC1)C(=O)NCC1CN2CCCCC2CO1,0.8127574232149923,3.60947220643138,2.0936999999999997,50.8,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e6420>,CC(C)CS(=O)(=O)N1CCOCC1C1CC1,0.7466797086193712,3.171861564156778,1.083,46.61,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291e6490>,CCc1ccc(C(=O)Nc2ccc3ncn(CC(=O)N(C)C)c3c2)o1,0.7738212598653459,2.3603151922205985,2.5322000000000005,80.37,0.984,1.0,0.871
