molecule,smiles,qed,sas,logp,tpsa,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7471129e7300>,Cc1csc(=O)n1CCN1CCN(CC(C)O)CC1,0.8404995376673446,2.839531695140538,0.2166200000000001,48.71000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7370>,CCc1cccc2c(C(=O)COc3ncnc4sccc34)c[nH]c12,0.5590360347979088,2.5694464303636444,3.9967000000000033,67.87,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e73e0>,CCCNc1cccc(C(=O)N2CCCC(C(=O)N(C)CC)C2)n1,0.8674717477274105,2.7716493077451982,2.234,65.54,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7450>,COc1ccccc1C(=O)NCc1ccccc1S(=O)(=O)N(C)C,0.8647115702403151,1.853315321472536,1.8755,75.71,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e74c0>,Cc1nc2cc(CCOC(=O)c3ccc4c(c3)ncn4C)ccc2[nH]1,0.5819279070499676,2.4198166207920266,3.1575200000000008,72.8,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7530>,Cc1ccn2c(=NC(=O)c3cccc(C(=O)N(C)C)c3)[nH]nc2c1,0.7739090675955893,2.828777924541109,1.4137199999999999,82.83,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e75a0>,CSc1ccc(CNc2ncnc3[nH]ncc23)cc1,0.7141201238256599,2.3790060863816613,2.6869000000000005,66.49000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7610>,CCNC(=O)COc1cccc(NC(=O)c2cc(C(C)=O)c[nH]2)c1,0.6762411957301203,2.122553814322968,1.9845000000000002,100.28999999999999,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7680>,CC(=O)Nc1ccc(Oc2ccc(NC(=O)C3CCC3)cn2)cc1,0.8804134884549368,1.9029131207320997,3.5709000000000017,80.32000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e76f0>,CN(C(=O)c1cn2cccnc2n1)c1ccc2ccccc2c1,0.5713052875121204,2.371001541056497,3.1591000000000014,50.5,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7760>,COC(=O)C1CCN(C(=O)c2ccc(-c3cscn3)cc2)CC1,0.8121070657500332,2.141395017729078,2.835300000000001,59.5,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e77d0>,CC(=O)Nc1cccc(NC(=O)C(C)N2CCOC(C)(C)C2)c1C,0.8874712272560648,2.7263514962111515,2.3912199999999997,70.67,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7840>,COC(=O)C(C)CN(C)C(=O)Nc1ccccc1OC,0.8372569681216011,2.4082445073364376,1.9679999999999997,67.87,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e78b0>,CC(C)c1noc(COc2cccc(Cl)c2Cl)n1,0.849733226068986,2.213771118299606,4.078800000000003,48.150000000000006,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7920>,COc1ccc(N)c(C(=O)OC(C)C(=O)Nc2ccccc2)c1,0.6532796333025116,2.1922149592778073,2.4614000000000003,90.65,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7990>,CCC(NS(=O)(=O)c1ccc(N)cc1)C(C)C,0.7912220474142041,2.4858004219906853,1.9817,72.19,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7a00>,COc1ccc(NC(=O)C2CCC(Cn3cnnn3)CC2)cn1,0.8984266954100517,2.452919107072571,1.5217999999999996,94.82,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7a70>,CC(NC(=O)CCc1ccco1)C(=O)N1CCc2ccccc21,0.9212774715988876,2.584748438298787,2.3061999999999996,62.550000000000004,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7ae0>,CC(C)(C)n1cc(C#N)cc1NC(=O)C1CC(=O)N(CC(F)(F)F)C1,0.9036519915384101,3.4171717896134837,2.46408,78.13,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7bc0>,Cc1cc(C(=O)Cn2ccc(C(F)(F)F)n2)c(C)n1C1CC1,0.8103209517888907,2.5484764210720243,3.5380400000000023,39.82,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7b50>,CCOC1CCN(C(=O)NCCCc2c(C)noc2C)CC1,0.8195882742117166,2.375962315003134,2.434540000000001,67.6,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7c30>,Cc1cccc(OCC(C)NC(=O)Cc2c(C)noc2C)c1,0.8908357664305686,2.5716925062902263,2.7260600000000004,64.36,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7ca0>,CCc1ccc(C(=O)NCc2ccc(Cn3ccnc3C)cc2)o1,0.7567686979979998,2.1529532053278118,3.3252200000000016,60.06,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7d10>,CCOCc1ccccc1CNC(=O)c1cnc2c(c1)c(C)nn2C,0.7502242953644878,2.2364425687876928,2.743220000000001,69.03999999999999,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7d80>,Cc1ccc2ncc(C(=O)OCCOc3ccccc3F)c(=O)n2c1,0.5258833999128396,2.217167162503836,2.3778200000000007,69.9,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7df0>,COc1cccc(C(=O)NCC(O)c2cccn2C)c1F,0.8802668578995049,2.83448913166983,1.6361999999999999,63.49,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7e60>,Cc1noc(CCCC(=O)N2CCC(c3ccc(F)cc3)C2)n1,0.8506147640358989,2.6569099767603266,2.855920000000001,59.230000000000004,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7ed0>,Cc1csc(COc2nc(CC(C)C)no2)n1,0.8192951912846665,2.786134851071324,2.612020000000001,61.040000000000006,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e7f40>,COc1ccc(-c2noc(C3CCCN3C(=O)C3CCC3)n2)cc1,0.8623010802447345,2.54019339999299,3.208800000000002,68.46000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8040>,COc1ccc(C(=O)NCCCOc2cccnc2)c(O)c1,0.7645734091046748,1.9265145659779659,1.9947000000000001,80.68,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e80b0>,CC1=C(C(N)=O)C(c2ccncc2)C(C(N)=O)=C(N)O1,0.689582531249501,3.1732624560543865,-0.38969999999999966,134.32,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8120>,CCOc1ccc(C(=O)CNc2ccccc2OC)cc1,0.7921494993903677,1.6885405435090934,3.388700000000002,47.56,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8190>,COC(=O)CC(C)C(=O)N1CCCC(CCc2ccccc2F)C1,0.7501775032987468,2.935090017758,3.1961000000000013,46.61000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8200>,CCn1nc(-c2nc(-c3ccccc3)no2)ccc1=O,0.7257649781473593,2.0987070420757874,1.9801999999999997,73.81,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8270>,Cc1cccc(-n2ccnc2SC2CC(C)OC2=O)c1C,0.8161744211994092,3.336760664124844,3.2852400000000026,44.120000000000005,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e82e0>,CCCN(CC(=O)OC)C(=O)c1cc(C)c(C)s1,0.7710604982742895,2.303766387530377,2.3901400000000006,46.61,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8350>,CCn1c(=O)n(CC)c2cc(S(=O)(=O)Oc3ccccc3)ccc21,0.6659845477054314,2.1975049050233135,2.610500000000001,70.3,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e83c0>,CCOc1ccc(-c2nn3c(=O)cncc3s2)cc1OCC,0.7234982600972714,2.669543137406537,2.615400000000001,65.72,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8430>,CN(C)C(=O)c1cccc(-c2nc(-c3ccc(C#N)cn3)no2)c1,0.7350835182096983,2.305970586795448,2.3720800000000004,95.91,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e84a0>,CC(=O)c1c(C)[nH]c(C(=O)CN(C)C(=O)c2ccccc2O)c1C,0.8251453273265467,2.333891457836172,2.4946400000000004,90.47000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8510>,Cc1ccc(S(=O)(=O)CC(=O)N(C2CCCC2)C2CC2)cc1C,0.8309920138570065,2.340717794951857,3.010740000000002,54.45,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8580>,CCC1(CNC(=O)Nc2nnc(C3CC3)s2)CC1,0.8607673104203861,2.6342815798380688,2.7272000000000007,66.91,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e85f0>,COC(=O)c1sc2ncnc(NC(C)C)c2c1C,0.8641537568796039,2.3468967446732343,2.6066200000000004,64.11,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8660>,CCc1c(C#N)nnn1CCOc1ccc(C)cc1,0.8214115541637363,2.4323643281399026,2.0995999999999997,63.730000000000004,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e86d0>,COc1ccc2oc(C(=O)NCC(C)N3CCOCC3)c(C)c2c1,0.9092916466630665,2.6982899473075665,2.2003199999999996,63.94,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8740>,Cc1nnc(SC2CC(C)OC2=O)n1C1CC1,0.7676079110618703,3.516078335511315,1.71752,57.010000000000005,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e87b0>,CC(=O)NC(C)c1ccc(NC(=O)NCCc2cccs2)cc1,0.7598396163711262,2.408758820224552,3.309400000000002,70.23,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8820>,COc1cccc(OCCNC(=O)c2sc(C)nc2C)c1,0.8333545483087235,1.9560068538089634,2.5773400000000004,60.45,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8890>,Cc1nc(Nc2nc(-c3ccncc3)cs2)n(C)n1,0.7924924057132087,2.5840559365315094,2.3856200000000003,68.52000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8900>,CCCc1cc(C(=O)NCCc2ccsc2)[nH]n1,0.8404633672002748,2.509404183388364,2.3962000000000003,57.78,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8970>,Cc1ccc2oc(C(=O)N(C)C(C)(C)C#N)cc2c1,0.8290792940761104,2.6110616132077755,3.115400000000002,57.24,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e89e0>,Cc1ccsc1C(=O)N1CC2CC(CC(=O)NCC3CC3)OC2C1,0.8874296724785854,3.6664688100821277,2.2023200000000003,58.64,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8a50>,Cc1ccc(N2CC(CNC(=O)Nc3cccc(F)c3)CC2=O)cc1,0.8961717443382204,2.4669348054708653,3.308720000000002,61.440000000000005,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8ac0>,Cc1cc(C)n2ncc(C(=O)N(C3CC3)C(C)C(C)C)c2n1,0.8719039960634974,3.071449635407289,2.9952400000000017,50.50000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8b30>,Cn1ccnc1S(=O)Cc1cc2c(cc1C(N)=O)OCO2,0.8897640958296531,3.394309403215935,0.5555,96.44,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8ba0>,COc1cc(F)c(NC(=O)c2ccccc2OC)cc1OC,0.9219337662544549,1.6720300406672095,3.1038000000000014,56.790000000000006,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8c10>,Cc1nnc(SCC(=O)Nc2cc(F)cc(F)c2)n1C1CC1,0.8592336470833459,2.2137982626092043,2.9304200000000016,59.81,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8c80>,CNc1nc(C(=O)c2cc(Cl)ccc2OC)cs1,0.8757914808356633,2.2026332721457607,3.0778000000000016,51.22,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8cf0>,COc1cc(C(=O)N(C)CC(=O)NC(C)(C)C)ccc1C,0.92300851198477,1.9758478162363655,1.9903199999999994,58.64,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8d60>,CCc1ncc(C(=O)NC(C)c2ccc(Br)cc2)cn1,0.9334350246758758,2.507752108069038,3.2925000000000013,54.88,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8dd0>,CC(=O)c1cccc(NC(=O)CSc2nnc(-c3ccccc3)o2)c1,0.5374893848343941,1.9239685438689502,3.6700000000000017,85.09,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8e40>,Cc1ncsc1-c1nnc(CCC(=O)NCCC(C)C)o1,0.8499907809004454,2.5802032032222613,2.596420000000001,80.91,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8eb0>,CC(NC(=O)c1cccc(F)c1)c1nnc2n1CCC2,0.9289140331082425,2.592812388578004,1.8544,59.81,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8f20>,Cc1ccccc1C(=O)NCCOc1ccccc1N,0.6473887669201962,1.6826048642173497,2.38602,64.35,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e8f90>,CNC(=O)CCCS(=O)(=O)c1nc2ccccc2[nH]1,0.8500098752365829,2.358929349910584,0.8627999999999998,91.91999999999999,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9000>,COc1ccccc1CS(=O)(=O)c1ccccc1C(F)(F)F,0.85863225322106,2.0252795110329114,3.6879000000000026,43.370000000000005,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9070>,Cn1cnc(CNC(=O)NCc2ccc3c(c2)OCCCO3)n1,0.8769562994063557,2.553146661607588,0.9757999999999996,90.30000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e90e0>,CC(C)c1ccc(OCCNc2nccnc2C#N)cc1,0.8247023212957117,2.232447466586015,2.962580000000001,70.83,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9150>,CCOC(=O)C1=C(C)Nc2nnnn2C1c1cccs1,0.8647298073861798,3.3250504452581637,1.5866,81.93,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e91c0>,Cc1nn(C)cc1C(=O)Nc1ccc(S(C)=O)cc1,0.9287340054601115,2.750117694917247,1.7182199999999999,63.99,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9230>,CCn1ccc(C(=O)N(C)C(c2ccncc2)c2ccccc2C)n1,0.7177621677813956,2.917211728547789,3.468020000000002,51.02,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e92a0>,COc1ccc(-c2c(C)cn(C)c(=O)c2C#N)cc1C,0.8406968708879418,2.3903132312888733,2.5494200000000005,55.019999999999996,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9310>,CC(C)c1noc(CCCC(=O)Oc2ccc3c(c2)CCC(=O)N3)n1,0.6398642542683314,2.526384930651183,3.006000000000001,94.32000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9380>,CC(C)(C)CC(=O)NCC#Cc1ccc(N2CCCCC2=O)cc1,0.8678101340146427,2.4276961794205576,3.107400000000002,49.410000000000004,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e93f0>,Cn1cnnc1SCC(=O)N1CCOc2ccccc21,0.7982250626350446,2.321109694595682,1.3327999999999993,60.25,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9460>,CC(c1cnn(C)c1)N(C)Cc1ccnc2ccc(Cl)cc12,0.7339715147233414,2.861434368552766,3.814700000000003,33.95,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e94d0>,C=C(C)CN1C(=O)C(C)Oc2cc(CO)ccc21,0.8294742313244704,2.905664493771555,1.8689000000000002,49.77,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9540>,CCn1cnnc1CNC(=O)NC(C)c1cc(C)sc1C,0.8913795086461472,3.041904516285215,2.536740000000001,71.84,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e95b0>,CN(Cc1ccccc1)C(=O)CN1CCN(Cc2n[nH]c(=O)[nH]2)CC1,0.7623903094300285,2.4104723900227967,-0.12579999999999814,88.33000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9620>,CCc1c(C)sc(NC(=O)c2ccc(Cn3cncn3)cc2)c1C#N,0.7635929293848978,2.3925082242589824,3.3827000000000016,83.6,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9690>,CN(C)C(=O)c1cccc(CNC(=O)N2CCc3ccccc32)c1,0.9439687223315181,1.993760179555629,2.660700000000001,52.650000000000006,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9700>,C=CCNC(=O)c1ccc(NCCC(N)=O)cc1O,0.540425758791254,2.2527409553588367,0.5953000000000002,104.45,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9770>,CCn1nnc(NC(=O)c2ccc(F)cc2Cl)n1,0.9210617650665678,2.298002810607299,1.7378,72.7,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e97e0>,COC(=O)c1ccc(C(=O)N(Cc2cccc(F)c2)C2CC2)o1,0.7954541496250044,2.181905638358451,3.0101000000000013,59.75000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9850>,Cc1ccc2c(c1)CCCN2C(=O)c1cnc2ccccn2c1=O,0.6926103528241145,2.284417419374634,2.5959200000000004,54.68,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e98c0>,Cc1cc(F)ccc1CCNC(=O)Cn1cnc(C#N)n1,0.8873145429275806,2.411676736468676,0.9561999999999999,83.60000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9930>,CC(O)CNc1ncc(C(F)(F)F)cc1Cl,0.8713483128802815,2.769454842970987,2.5465,45.15,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e99a0>,Cc1cc(N)nc(SCC(=O)NCc2ccc(Cl)cc2)n1,0.652450680991912,2.03245170387415,2.42912,80.89999999999999,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9a10>,CCc1ccc(NCc2ccccc2C#N)cc1S(N)(=O)=O,0.885064593018471,2.186780103718913,2.3801799999999997,95.97999999999999,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9a80>,Cc1ccccc1C(C)NC(=O)c1cccc(Oc2ncccn2)c1,0.7643119492405875,2.463061999403692,4.068320000000003,64.11,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9af0>,CC(C(=O)N1CCCC1)N1CCN(C(=O)CC(F)(F)F)CC1,0.7816436914776226,2.667697197336885,1.0938999999999997,43.86000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9b60>,Cc1cc(C)n(CC(C)CNC(=O)NC(C)Cn2cccn2)n1,0.8158818214899333,3.2831478083549044,1.7204399999999993,76.77000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9bd0>,CC(=O)NCCC(=O)N1CCN(C)CC1c1ccccc1,0.9004676453379977,2.4907610329421406,1.0279,52.650000000000006,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9c40>,Cc1nc(-c2ccccc2)ccc1-c1nc(-c2ccc(C#N)cn2)no1,0.5594802326384428,2.3520697728644695,4.040700000000004,88.49,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9cb0>,CC(C)c1n[nH]c(NC(=O)c2ccc(-c3ccccc3F)o2)n1,0.7706665017668999,2.470319891317029,3.5795000000000012,83.81,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9d20>,CC1=NC(C(N)=O)C(c2ccc(Cl)cc2Cl)C(C(N)=O)=C1C,0.8817205997662197,3.6792511952866604,2.2072000000000003,98.53999999999999,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9d90>,Cc1ccc(CNC(=O)CNS(C)(=O)=O)c(Oc2ccccc2)c1,0.800926265949044,2.00812258584995,1.9527199999999991,84.50000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9e00>,COCC(=O)Nc1ccc2c(c1)C(=O)N(C)c1cc(C)ccc1O2,0.9414270226000864,2.1609841243114882,2.962220000000001,67.87,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9e70>,CC(C)NC(=O)CSc1nnc(-c2ccncc2)n1CC1CCCO1,0.7610460179015932,2.7692369994036934,2.1357999999999997,81.93000000000002,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9ee0>,CC(=O)Nc1ccc(F)c(C(=O)Nc2cccc(C#N)c2)c1,0.9134758919013458,1.8350628275524574,2.908080000000001,81.99000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9f50>,Cc1nc(NC(=O)c2cc(-c3ccccc3)sc2C)sc1C,0.7308324828634495,2.1397089651272037,5.049160000000003,41.99,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e9fc0>,COc1cc(NC(=O)NCC(=O)N2CCCCC2)cc(OC)c1OC,0.8163651886760425,2.01177387353928,1.8463999999999994,89.13000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea030>,CCCOc1ccc(NC(=O)c2ccc(=O)n(C)c2)c(C)c1,0.9233128085118295,1.9538650974137433,2.734820000000001,60.33,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea0a0>,CCOC(=O)CCC(C)NC(=O)N1CCc2cc(F)ccc2C1,0.8479153152564823,2.6448976515854987,2.6252000000000013,58.64,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea110>,CCCc1nc(NCCc2ccccn2)c(N)c(OC)n1,0.8104783463241393,2.4544451588937086,2.0694999999999997,85.95,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea180>,CCCCCCNC(=O)N1CCC(N2CCOC(C)C2)CC1,0.7664972785359726,2.7191517028313896,2.4614000000000003,44.81,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea1f0>,CC(C)CC(NC(=O)c1cnc(C2CCCO2)s1)c1ccccc1,0.8385116693801916,3.1613779526654042,4.511800000000004,51.22,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea260>,CCc1n[nH]c(C2CN(Cc3c[nH]nc3C(C)(C)C)CCO2)n1,0.9002603024584565,3.841731364603252,1.9612,82.72,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea2d0>,CCC1C(=O)NCCN1Cc1ccn(-c2ccc(F)cc2)n1,0.93542773792017,2.8460506039302906,1.7217999999999996,50.160000000000004,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea340>,CSc1cc(C(=O)Nc2cccc(Cl)c2N(C)C)ccn1,0.8705498647466442,2.297574920166916,3.7752000000000026,45.230000000000004,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea3b0>,CN(Cc1ccc(C#N)cc1)Cc1nc2ccccc2c(=O)[nH]1,0.8031754497323127,2.177447465281526,2.42678,72.78,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea420>,CCC(CC)NC(=O)CCC(=O)N1CCOc2ccc(F)cc21,0.8757349965181777,2.3311801575892197,2.6361000000000008,58.64,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea490>,CCOC(C)c1noc(CNc2ccc3c(c2)COC3)n1,0.8815088649847818,3.177707851502852,2.809400000000001,69.41000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea500>,CCOCC(=O)NC1CCCCCC1c1ccc2c(c1)OCCO2,0.8416872154812064,2.991534321513946,3.0268000000000015,56.790000000000006,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea570>,COc1cc(C)nc(N2CCN(C(=O)c3ccncc3)CC2)n1,0.8463633513061798,2.167539073673135,1.15102,71.45,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea5e0>,CC(C(=O)N1CCOCC1)N1CCN(C(=O)Nc2ccccc2)CC1,0.8896161359633094,2.4152581532498463,1.0834000000000001,65.12,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea650>,CN(C)C(=O)N1CCC2(COCc3c(CN4CCOCC4)cnn32)C1,0.7699113367642558,4.151436224169206,0.32810000000000206,63.07,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea6c0>,Cn1cnc(CNC(=O)Nc2cc(F)cc(OCC(F)(F)F)c2)n1,0.8129474045354995,2.6951111256683404,2.2169999999999996,81.07000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea730>,C=CCN(CC=C)C(=O)C1CN(Cc2ccccc2)CCO1,0.7229391284118031,2.8245209336006205,2.088,32.78,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea7a0>,CCOC(=O)c1nc(-c2ccccc2OC)no1,0.7693623173779806,2.042538502914992,1.9219,74.45,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea810>,CN(CCCCNC(=O)c1cc(F)cc(F)c1)c1ccccc1,0.7910495600095242,1.9563847433880355,3.611200000000002,32.34,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea880>,Cc1cc2c(o1)c1cnn(CCCCCO)c(=O)c1n2C,0.7286011027964193,2.7851708694543333,1.9522199999999992,73.19,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea8f0>,Cc1cccc(-n2nnc(C(=O)NCC(O)c3ccccc3)c2C)c1,0.7493876123648985,2.516316820638796,2.3475400000000004,80.04,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129ea960>,COc1ccc(S(=O)(=O)NCCc2ccccc2Cl)cc1,0.8881718029702356,1.682442055895013,2.869600000000001,55.400000000000006,0.992,1.0,0.785
